Dataset;#TrainingRelease;%training;%Defective in training;%Defective in testing;Classifier;Feature Selection;Balancing;Sensitivity;TP;FP;TN;FN;Precision;Recall;AUC;Kappa
SYNCOPE;3;7.59;28.88;33.39;Naive Bayes;Best first;undersampling;No;284;10;175;85;0.97;0.77;0.97;0.65
SYNCOPE;3;7.59;28.88;33.39;Naive Bayes;Best first;undersampling;Sensitive Threshold;0;0;185;369;0;0;0.5;0
SYNCOPE;3;7.59;28.88;33.39;Naive Bayes;Best first;undersampling;Sensitive Learning;153;5;180;216;0.97;0.41;0.9;0.3
SYNCOPE;3;7.59;28.88;33.39;Naive Bayes;Best first;SMOTE;No;365;18;167;4;0.95;0.99;0.97;0.91
SYNCOPE;3;7.59;28.88;33.39;Naive Bayes;Best first;SMOTE;Sensitive Threshold;0;0;185;369;0;0;0.5;0
SYNCOPE;3;7.59;28.88;33.39;Naive Bayes;Best first;SMOTE;Sensitive Learning;301;8;177;68;0.97;0.82;0.96;0.71
SYNCOPE;4;9.32;29.72;28.5;Random Forest;No;No;No;838;141;197;10;0.86;0.99;0.98;0.65
SYNCOPE;4;9.32;29.72;28.5;Random Forest;No;No;Sensitive Threshold;349;1;337;499;1;0.41;0.7;0.28
SYNCOPE;4;9.32;29.72;28.5;Random Forest;No;No;Sensitive Learning;487;1;337;361;1;0.57;0.99;0.43
SYNCOPE;4;9.32;29.72;28.5;Random Forest;No;oversampling;No;619;11;327;229;0.98;0.73;0.93;0.58
SYNCOPE;4;9.32;29.72;28.5;Random Forest;No;oversampling;Sensitive Threshold;187;0;338;661;1;0.22;0.61;0.14
SYNCOPE;4;9.32;29.72;28.5;Random Forest;No;oversampling;Sensitive Learning;460;9;329;388;0.98;0.54;0.89;0.39
SYNCOPE;4;9.32;29.72;28.5;Random Forest;No;undersampling;No;728;83;255;120;0.9;0.86;0.92;0.59
SYNCOPE;4;9.32;29.72;28.5;Random Forest;No;undersampling;Sensitive Threshold;126;0;338;722;1;0.15;0.57;0.09
SYNCOPE;4;9.32;29.72;28.5;Random Forest;No;undersampling;Sensitive Learning;683;116;222;165;0.85;0.81;0.82;0.44
SYNCOPE;4;9.32;29.72;28.5;Random Forest;No;SMOTE;No;729;1;337;119;1;0.86;0.98;0.78
SYNCOPE;4;9.32;29.72;28.5;Random Forest;No;SMOTE;Sensitive Threshold;184;0;338;664;1;0.22;0.61;0.14
SYNCOPE;4;9.32;29.72;28.5;Random Forest;No;SMOTE;Sensitive Learning;528;2;336;320;1;0.62;0.92;0.48
SYNCOPE;4;9.32;29.72;28.5;Random Forest;Best first;No;No;841;135;203;7;0.86;0.99;0.99;0.67
SYNCOPE;4;9.32;29.72;28.5;Random Forest;Best first;No;Sensitive Threshold;401;1;337;447;1;0.47;0.73;0.34
SYNCOPE;4;9.32;29.72;28.5;Random Forest;Best first;No;Sensitive Learning;801;1;337;47;1;0.94;0.99;0.9
SYNCOPE;4;9.32;29.72;28.5;Random Forest;Best first;oversampling;No;833;141;197;15;0.86;0.98;0.93;0.64
SYNCOPE;4;9.32;29.72;28.5;Random Forest;Best first;oversampling;Sensitive Threshold;488;1;337;360;1;0.58;0.79;0.43
SYNCOPE;4;9.32;29.72;28.5;Random Forest;Best first;oversampling;Sensitive Learning;833;143;195;15;0.85;0.98;0.89;0.63
SYNCOPE;4;9.32;29.72;28.5;Random Forest;Best first;undersampling;No;833;133;205;15;0.86;0.98;0.91;0.66
SYNCOPE;4;9.32;29.72;28.5;Random Forest;Best first;undersampling;Sensitive Threshold;200;1;337;648;1;0.24;0.62;0.15
SYNCOPE;4;9.32;29.72;28.5;Random Forest;Best first;undersampling;Sensitive Learning;837;185;153;11;0.82;0.99;0.8;0.52
SYNCOPE;4;9.32;29.72;28.5;Random Forest;Best first;SMOTE;No;813;3;335;35;1;0.96;0.99;0.92
SYNCOPE;4;9.32;29.72;28.5;Random Forest;Best first;SMOTE;Sensitive Threshold;361;1;337;487;1;0.43;0.71;0.3
SYNCOPE;4;9.32;29.72;28.5;Random Forest;Best first;SMOTE;Sensitive Learning;539;3;335;309;0.99;0.64;0.92;0.49
SYNCOPE;4;9.32;29.72;28.5;IBk;No;No;No;686;106;232;162;0.87;0.81;0.8;0.47
SYNCOPE;4;9.32;29.72;28.5;IBk;No;No;Sensitive Threshold;578;44;294;270;0.93;0.68;0.78;0.46
SYNCOPE;4;9.32;29.72;28.5;IBk;No;No;Sensitive Learning;599;50;288;249;0.92;0.71;0.8;0.47
SYNCOPE;4;9.32;29.72;28.5;IBk;No;oversampling;No;585;82;256;263;0.88;0.69;0.77;0.39
SYNCOPE;4;9.32;29.72;28.5;IBk;No;oversampling;Sensitive Threshold;504;52;286;344;0.91;0.59;0.72;0.35
SYNCOPE;4;9.32;29.72;28.5;IBk;No;oversampling;Sensitive Learning;510;83;255;338;0.86;0.6;0.69;0.29
SYNCOPE;4;9.32;29.72;28.5;IBk;No;undersampling;No;519;68;270;329;0.88;0.61;0.74;0.33
SYNCOPE;4;9.32;29.72;28.5;IBk;No;undersampling;Sensitive Threshold;447;33;305;401;0.93;0.53;0.71;0.32
SYNCOPE;4;9.32;29.72;28.5;IBk;No;undersampling;Sensitive Learning;394;71;267;454;0.85;0.46;0.63;0.19
SYNCOPE;4;9.32;29.72;28.5;IBk;No;SMOTE;No;668;99;239;180;0.87;0.79;0.81;0.46
SYNCOPE;4;9.32;29.72;28.5;IBk;No;SMOTE;Sensitive Threshold;578;44;294;270;0.93;0.68;0.78;0.46
SYNCOPE;4;9.32;29.72;28.5;IBk;No;SMOTE;Sensitive Learning;541;76;262;307;0.88;0.64;0.72;0.34
SYNCOPE;4;9.32;29.72;28.5;IBk;Best first;No;No;834;134;204;14;0.86;0.98;0.99;0.66
SYNCOPE;4;9.32;29.72;28.5;IBk;Best first;No;Sensitive Threshold;801;1;337;47;1;0.94;0.97;0.9
SYNCOPE;4;9.32;29.72;28.5;IBk;Best first;No;Sensitive Learning;801;1;337;47;1;0.94;0.99;0.9
SYNCOPE;4;9.32;29.72;28.5;IBk;Best first;oversampling;No;593;3;335;255;0.99;0.7;0.93;0.56
SYNCOPE;4;9.32;29.72;28.5;IBk;Best first;oversampling;Sensitive Threshold;586;1;337;262;1;0.69;0.84;0.56
SYNCOPE;4;9.32;29.72;28.5;IBk;Best first;oversampling;Sensitive Learning;427;3;335;421;0.99;0.5;0.89;0.36
SYNCOPE;4;9.32;29.72;28.5;IBk;Best first;undersampling;No;498;2;336;350;1;0.59;0.91;0.44
SYNCOPE;4;9.32;29.72;28.5;IBk;Best first;undersampling;Sensitive Threshold;491;1;337;357;1;0.58;0.79;0.44
SYNCOPE;4;9.32;29.72;28.5;IBk;Best first;undersampling;Sensitive Learning;273;3;335;575;0.99;0.32;0.8;0.21
SYNCOPE;4;9.32;29.72;28.5;IBk;Best first;SMOTE;No;811;3;335;37;1;0.96;0.99;0.92
SYNCOPE;4;9.32;29.72;28.5;IBk;Best first;SMOTE;Sensitive Threshold;801;1;337;47;1;0.94;0.97;0.9
SYNCOPE;4;9.32;29.72;28.5;IBk;Best first;SMOTE;Sensitive Learning;539;3;335;309;0.99;0.64;0.92;0.49
SYNCOPE;4;9.32;29.72;28.5;Naive Bayes;No;No;No;820;166;172;28;0.83;0.97;0.95;0.54
SYNCOPE;4;9.32;29.72;28.5;Naive Bayes;No;No;Sensitive Threshold;334;3;335;514;0.99;0.39;0.69;0.26
SYNCOPE;4;9.32;29.72;28.5;Naive Bayes;No;No;Sensitive Learning;762;6;332;86;0.99;0.9;0.94;0.82
SYNCOPE;4;9.32;29.72;28.5;Naive Bayes;No;oversampling;No;700;77;261;148;0.9;0.83;0.9;0.56
SYNCOPE;4;9.32;29.72;28.5;Naive Bayes;No;oversampling;Sensitive Threshold;69;1;337;779;0.99;0.08;0.54;0.05
SYNCOPE;4;9.32;29.72;28.5;Naive Bayes;No;oversampling;Sensitive Learning;779;120;218;69;0.87;0.92;0.88;0.59
SYNCOPE;4;9.32;29.72;28.5;Naive Bayes;No;undersampling;No;814;167;171;34;0.83;0.96;0.89;0.53
SYNCOPE;4;9.32;29.72;28.5;Naive Bayes;No;undersampling;Sensitive Threshold;70;1;337;778;0.99;0.08;0.54;0.05
SYNCOPE;4;9.32;29.72;28.5;Naive Bayes;No;undersampling;Sensitive Learning;822;310;28;26;0.73;0.97;0.8;0.07
SYNCOPE;4;9.32;29.72;28.5;Naive Bayes;No;SMOTE;No;772;7;331;76;0.99;0.91;0.95;0.84
SYNCOPE;4;9.32;29.72;28.5;Naive Bayes;No;SMOTE;Sensitive Threshold;2;1;337;846;0.67;0;0.5;0
SYNCOPE;4;9.32;29.72;28.5;Naive Bayes;No;SMOTE;Sensitive Learning;787;116;222;61;0.87;0.93;0.89;0.61
SYNCOPE;4;9.32;29.72;28.5;Naive Bayes;Best first;No;No;848;175;163;0;0.83;1;0.99;0.57
SYNCOPE;4;9.32;29.72;28.5;Naive Bayes;Best first;No;Sensitive Threshold;359;1;337;489;1;0.42;0.71;0.29
SYNCOPE;4;9.32;29.72;28.5;Naive Bayes;Best first;No;Sensitive Learning;801;1;337;47;1;0.94;0.98;0.9
SYNCOPE;4;9.32;29.72;28.5;Naive Bayes;Best first;oversampling;No;593;3;335;255;0.99;0.7;0.93;0.56
SYNCOPE;4;9.32;29.72;28.5;Naive Bayes;Best first;oversampling;Sensitive Threshold;55;0;338;793;1;0.06;0.53;0.04
SYNCOPE;4;9.32;29.72;28.5;Naive Bayes;Best first;oversampling;Sensitive Learning;427;3;335;421;0.99;0.5;0.89;0.36
SYNCOPE;4;9.32;29.72;28.5;Naive Bayes;Best first;undersampling;No;498;2;336;350;1;0.59;0.91;0.44
SYNCOPE;4;9.32;29.72;28.5;Naive Bayes;Best first;undersampling;Sensitive Threshold;0;0;338;848;0;0;0.5;0
SYNCOPE;4;9.32;29.72;28.5;Naive Bayes;Best first;undersampling;Sensitive Learning;273;3;335;575;0.99;0.32;0.8;0.21
SYNCOPE;4;9.32;29.72;28.5;Naive Bayes;Best first;SMOTE;No;811;3;335;37;1;0.96;0.98;0.92
SYNCOPE;4;9.32;29.72;28.5;Naive Bayes;Best first;SMOTE;Sensitive Threshold;0;0;338;848;0;0;0.5;0
SYNCOPE;4;9.32;29.72;28.5;Naive Bayes;Best first;SMOTE;Sensitive Learning;537;3;335;311;0.99;0.63;0.92;0.49
SYNCOPE;5;13.05;29.37;44.89;Random Forest;No;No;No;366;138;165;6;0.73;0.98;0.85;0.55
SYNCOPE;5;13.05;29.37;44.89;Random Forest;No;No;Sensitive Threshold;291;63;240;81;0.82;0.78;0.79;0.57
SYNCOPE;5;13.05;29.37;44.89;Random Forest;No;No;Sensitive Learning;331;67;236;41;0.83;0.89;0.87;0.67
SYNCOPE;5;13.05;29.37;44.89;Random Forest;No;oversampling;No;335;101;202;37;0.77;0.9;0.85;0.58
SYNCOPE;5;13.05;29.37;44.89;Random Forest;No;oversampling;Sensitive Threshold;231;42;261;141;0.85;0.62;0.74;0.47
SYNCOPE;5;13.05;29.37;44.89;Random Forest;No;oversampling;Sensitive Learning;311;84;219;61;0.79;0.84;0.83;0.56
SYNCOPE;5;13.05;29.37;44.89;Random Forest;No;undersampling;No;346;126;177;26;0.73;0.93;0.84;0.53
SYNCOPE;5;13.05;29.37;44.89;Random Forest;No;undersampling;Sensitive Threshold;130;32;271;242;0.8;0.35;0.62;0.23
SYNCOPE;5;13.05;29.37;44.89;Random Forest;No;undersampling;Sensitive Learning;318;119;184;54;0.73;0.85;0.82;0.47
SYNCOPE;5;13.05;29.37;44.89;Random Forest;No;SMOTE;No;337;67;236;35;0.83;0.91;0.84;0.69
SYNCOPE;5;13.05;29.37;44.89;Random Forest;No;SMOTE;Sensitive Threshold;36;4;299;336;0.9;0.1;0.54;0.08
SYNCOPE;5;13.05;29.37;44.89;Random Forest;No;SMOTE;Sensitive Learning;298;64;239;74;0.82;0.8;0.83;0.59
SYNCOPE;5;13.05;29.37;44.89;Random Forest;Best first;No;No;367;139;164;5;0.73;0.99;0.86;0.55
SYNCOPE;5;13.05;29.37;44.89;Random Forest;Best first;No;Sensitive Threshold;298;64;239;74;0.82;0.8;0.79;0.59
SYNCOPE;5;13.05;29.37;44.89;Random Forest;Best first;No;Sensitive Learning;318;64;239;54;0.83;0.85;0.85;0.65
SYNCOPE;5;13.05;29.37;44.89;Random Forest;Best first;oversampling;No;356;137;166;16;0.72;0.96;0.85;0.52
SYNCOPE;5;13.05;29.37;44.89;Random Forest;Best first;oversampling;Sensitive Threshold;290;62;241;82;0.82;0.78;0.79;0.57
SYNCOPE;5;13.05;29.37;44.89;Random Forest;Best first;oversampling;Sensitive Learning;355;138;165;17;0.72;0.95;0.83;0.52
SYNCOPE;5;13.05;29.37;44.89;Random Forest;Best first;undersampling;No;356;135;168;16;0.73;0.96;0.84;0.53
SYNCOPE;5;13.05;29.37;44.89;Random Forest;Best first;undersampling;Sensitive Threshold;208;51;252;164;0.8;0.56;0.7;0.38
SYNCOPE;5;13.05;29.37;44.89;Random Forest;Best first;undersampling;Sensitive Learning;359;156;147;13;0.7;0.97;0.8;0.47
SYNCOPE;5;13.05;29.37;44.89;Random Forest;Best first;SMOTE;No;335;68;235;37;0.83;0.9;0.86;0.68
SYNCOPE;5;13.05;29.37;44.89;Random Forest;Best first;SMOTE;Sensitive Threshold;297;64;239;75;0.82;0.8;0.79;0.59
SYNCOPE;5;13.05;29.37;44.89;Random Forest;Best first;SMOTE;Sensitive Learning;296;63;240;76;0.82;0.8;0.84;0.59
SYNCOPE;5;13.05;29.37;44.89;IBk;No;No;No;350;84;219;22;0.81;0.94;0.83;0.68
SYNCOPE;5;13.05;29.37;44.89;IBk;No;No;Sensitive Threshold;349;82;221;23;0.81;0.94;0.83;0.68
SYNCOPE;5;13.05;29.37;44.89;IBk;No;No;Sensitive Learning;349;82;221;23;0.81;0.94;0.83;0.68
SYNCOPE;5;13.05;29.37;44.89;IBk;No;oversampling;No;337;83;220;35;0.8;0.91;0.82;0.64
SYNCOPE;5;13.05;29.37;44.89;IBk;No;oversampling;Sensitive Threshold;337;83;220;35;0.8;0.91;0.82;0.64
SYNCOPE;5;13.05;29.37;44.89;IBk;No;oversampling;Sensitive Learning;314;77;226;58;0.8;0.84;0.81;0.59
SYNCOPE;5;13.05;29.37;44.89;IBk;No;undersampling;No;312;74;229;60;0.81;0.84;0.8;0.6
SYNCOPE;5;13.05;29.37;44.89;IBk;No;undersampling;Sensitive Threshold;310;74;229;62;0.81;0.83;0.79;0.59
SYNCOPE;5;13.05;29.37;44.89;IBk;No;undersampling;Sensitive Learning;244;78;225;128;0.76;0.66;0.71;0.39
SYNCOPE;5;13.05;29.37;44.89;IBk;No;SMOTE;No;349;81;222;23;0.81;0.94;0.84;0.68
SYNCOPE;5;13.05;29.37;44.89;IBk;No;SMOTE;Sensitive Threshold;349;80;223;23;0.81;0.94;0.84;0.69
SYNCOPE;5;13.05;29.37;44.89;IBk;No;SMOTE;Sensitive Learning;317;81;222;55;0.8;0.85;0.8;0.59
SYNCOPE;5;13.05;29.37;44.89;IBk;Best first;No;No;367;139;164;5;0.73;0.99;0.85;0.55
SYNCOPE;5;13.05;29.37;44.89;IBk;Best first;No;Sensitive Threshold;318;64;239;54;0.83;0.85;0.82;0.65
SYNCOPE;5;13.05;29.37;44.89;IBk;Best first;No;Sensitive Learning;318;64;239;54;0.83;0.85;0.85;0.65
SYNCOPE;5;13.05;29.37;44.89;IBk;Best first;oversampling;No;317;65;238;55;0.83;0.85;0.86;0.64
SYNCOPE;5;13.05;29.37;44.89;IBk;Best first;oversampling;Sensitive Threshold;311;64;239;61;0.83;0.84;0.81;0.63
SYNCOPE;5;13.05;29.37;44.89;IBk;Best first;oversampling;Sensitive Learning;270;57;246;102;0.83;0.73;0.83;0.53
SYNCOPE;5;13.05;29.37;44.89;IBk;Best first;undersampling;No;292;60;243;80;0.83;0.78;0.84;0.58
SYNCOPE;5;13.05;29.37;44.89;IBk;Best first;undersampling;Sensitive Threshold;286;60;243;86;0.83;0.77;0.79;0.57
SYNCOPE;5;13.05;29.37;44.89;IBk;Best first;undersampling;Sensitive Learning;195;39;264;177;0.83;0.52;0.8;0.38
SYNCOPE;5;13.05;29.37;44.89;IBk;Best first;SMOTE;No;335;68;235;37;0.83;0.9;0.86;0.68
SYNCOPE;5;13.05;29.37;44.89;IBk;Best first;SMOTE;Sensitive Threshold;318;64;239;54;0.83;0.85;0.82;0.65
SYNCOPE;5;13.05;29.37;44.89;IBk;Best first;SMOTE;Sensitive Learning;296;63;240;76;0.82;0.8;0.84;0.59
SYNCOPE;5;13.05;29.37;44.89;Naive Bayes;No;No;No;361;211;92;11;0.63;0.97;0.87;0.29
SYNCOPE;5;13.05;29.37;44.89;Naive Bayes;No;No;Sensitive Threshold;311;56;247;61;0.85;0.84;0.83;0.65
SYNCOPE;5;13.05;29.37;44.89;Naive Bayes;No;No;Sensitive Learning;340;109;194;32;0.76;0.91;0.87;0.57
SYNCOPE;5;13.05;29.37;44.89;Naive Bayes;No;oversampling;No;349;127;176;23;0.73;0.94;0.85;0.54
SYNCOPE;5;13.05;29.37;44.89;Naive Bayes;No;oversampling;Sensitive Threshold;295;54;249;77;0.85;0.79;0.81;0.61
SYNCOPE;5;13.05;29.37;44.89;Naive Bayes;No;oversampling;Sensitive Learning;348;127;176;24;0.73;0.94;0.84;0.53
SYNCOPE;5;13.05;29.37;44.89;Naive Bayes;No;undersampling;No;350;242;61;22;0.59;0.94;0.83;0.15
SYNCOPE;5;13.05;29.37;44.89;Naive Bayes;No;undersampling;Sensitive Threshold;307;71;232;65;0.81;0.83;0.8;0.59
SYNCOPE;5;13.05;29.37;44.89;Naive Bayes;No;undersampling;Sensitive Learning;345;250;53;27;0.58;0.93;0.8;0.11
SYNCOPE;5;13.05;29.37;44.89;Naive Bayes;No;SMOTE;No;355;114;189;17;0.76;0.95;0.88;0.6
SYNCOPE;5;13.05;29.37;44.89;Naive Bayes;No;SMOTE;Sensitive Threshold;5;1;302;367;0.83;0.01;0.51;0.01
SYNCOPE;5;13.05;29.37;44.89;Naive Bayes;No;SMOTE;Sensitive Learning;324;90;213;48;0.78;0.87;0.83;0.58
SYNCOPE;5;13.05;29.37;44.89;Naive Bayes;Best first;No;No;371;139;164;1;0.73;1;0.86;0.56
SYNCOPE;5;13.05;29.37;44.89;Naive Bayes;Best first;No;Sensitive Threshold;295;64;239;77;0.82;0.79;0.79;0.58
SYNCOPE;5;13.05;29.37;44.89;Naive Bayes;Best first;No;Sensitive Learning;318;64;239;54;0.83;0.85;0.85;0.65
SYNCOPE;5;13.05;29.37;44.89;Naive Bayes;Best first;oversampling;No;317;65;238;55;0.83;0.85;0.86;0.64
SYNCOPE;5;13.05;29.37;44.89;Naive Bayes;Best first;oversampling;Sensitive Threshold;72;11;292;300;0.87;0.19;0.58;0.14
SYNCOPE;5;13.05;29.37;44.89;Naive Bayes;Best first;oversampling;Sensitive Learning;270;57;246;102;0.83;0.73;0.83;0.53
SYNCOPE;5;13.05;29.37;44.89;Naive Bayes;Best first;undersampling;No;292;60;243;80;0.83;0.78;0.84;0.58
SYNCOPE;5;13.05;29.37;44.89;Naive Bayes;Best first;undersampling;Sensitive Threshold;0;0;303;372;0;0;0.5;0
SYNCOPE;5;13.05;29.37;44.89;Naive Bayes;Best first;undersampling;Sensitive Learning;195;39;264;177;0.83;0.52;0.8;0.38
SYNCOPE;5;13.05;29.37;44.89;Naive Bayes;Best first;SMOTE;No;328;65;238;44;0.83;0.88;0.85;0.67
SYNCOPE;5;13.05;29.37;44.89;Naive Bayes;Best first;SMOTE;Sensitive Threshold;0;0;303;372;0;0;0.5;0
SYNCOPE;5;13.05;29.37;44.89;Naive Bayes;Best first;SMOTE;Sensitive Learning;293;62;241;79;0.83;0.79;0.84;0.58
SYNCOPE;6;15.17;31.54;39.17;Random Forest;No;No;No;402;223;61;39;0.64;0.91;0.82;0.14
SYNCOPE;6;15.17;31.54;39.17;Random Forest;No;No;Sensitive Threshold;213;3;281;228;0.99;0.48;0.74;0.41
SYNCOPE;6;15.17;31.54;39.17;Random Forest;No;No;Sensitive Learning;331;17;267;110;0.95;0.75;0.87;0.65
SYNCOPE;6;15.17;31.54;39.17;Random Forest;No;oversampling;No;347;72;212;94;0.83;0.79;0.83;0.53
SYNCOPE;6;15.17;31.54;39.17;Random Forest;No;oversampling;Sensitive Threshold;108;2;282;333;0.98;0.24;0.62;0.2
SYNCOPE;6;15.17;31.54;39.17;Random Forest;No;oversampling;Sensitive Learning;325;62;222;116;0.84;0.74;0.81;0.5
SYNCOPE;6;15.17;31.54;39.17;Random Forest;No;undersampling;No;341;82;202;100;0.81;0.77;0.83;0.48
SYNCOPE;6;15.17;31.54;39.17;Random Forest;No;undersampling;Sensitive Threshold;19;0;284;422;1;0.04;0.52;0.03
SYNCOPE;6;15.17;31.54;39.17;Random Forest;No;undersampling;Sensitive Learning;319;122;162;122;0.72;0.72;0.76;0.29
SYNCOPE;6;15.17;31.54;39.17;Random Forest;No;SMOTE;No;353;21;263;88;0.94;0.8;0.88;0.7
SYNCOPE;6;15.17;31.54;39.17;Random Forest;No;SMOTE;Sensitive Threshold;59;2;282;382;0.97;0.13;0.56;0.1
SYNCOPE;6;15.17;31.54;39.17;Random Forest;No;SMOTE;Sensitive Learning;278;16;268;163;0.95;0.63;0.79;0.53
SYNCOPE;6;15.17;31.54;39.17;Random Forest;Best first;No;No;435;227;57;6;0.66;0.99;0.91;0.22
SYNCOPE;6;15.17;31.54;39.17;Random Forest;Best first;No;Sensitive Threshold;302;14;270;139;0.96;0.68;0.82;0.59
SYNCOPE;6;15.17;31.54;39.17;Random Forest;Best first;No;Sensitive Learning;365;20;264;76;0.95;0.83;0.9;0.73
SYNCOPE;6;15.17;31.54;39.17;Random Forest;Best first;oversampling;No;420;229;55;21;0.65;0.95;0.87;0.17
SYNCOPE;6;15.17;31.54;39.17;Random Forest;Best first;oversampling;Sensitive Threshold;312;20;264;129;0.94;0.71;0.82;0.6
SYNCOPE;6;15.17;31.54;39.17;Random Forest;Best first;oversampling;Sensitive Learning;417;228;56;24;0.65;0.95;0.83;0.16
SYNCOPE;6;15.17;31.54;39.17;Random Forest;Best first;undersampling;No;421;222;62;20;0.65;0.95;0.88;0.2
SYNCOPE;6;15.17;31.54;39.17;Random Forest;Best first;undersampling;Sensitive Threshold;244;11;273;197;0.96;0.55;0.76;0.46
SYNCOPE;6;15.17;31.54;39.17;Random Forest;Best first;undersampling;Sensitive Learning;418;238;46;23;0.64;0.95;0.78;0.13
SYNCOPE;6;15.17;31.54;39.17;Random Forest;Best first;SMOTE;No;393;29;255;48;0.93;0.89;0.91;0.78
SYNCOPE;6;15.17;31.54;39.17;Random Forest;Best first;SMOTE;Sensitive Threshold;291;14;270;150;0.95;0.66;0.81;0.56
SYNCOPE;6;15.17;31.54;39.17;Random Forest;Best first;SMOTE;Sensitive Learning;311;21;263;130;0.94;0.71;0.82;0.59
SYNCOPE;6;15.17;31.54;39.17;IBk;No;No;No;414;168;116;27;0.71;0.94;0.66;0.38
SYNCOPE;6;15.17;31.54;39.17;IBk;No;No;Sensitive Threshold;414;166;118;27;0.71;0.94;0.68;0.39
SYNCOPE;6;15.17;31.54;39.17;IBk;No;No;Sensitive Learning;414;166;118;27;0.71;0.94;0.66;0.39
SYNCOPE;6;15.17;31.54;39.17;IBk;No;oversampling;No;388;156;128;53;0.71;0.88;0.64;0.35
SYNCOPE;6;15.17;31.54;39.17;IBk;No;oversampling;Sensitive Threshold;388;156;128;53;0.71;0.88;0.67;0.35
SYNCOPE;6;15.17;31.54;39.17;IBk;No;oversampling;Sensitive Learning;354;129;155;87;0.73;0.8;0.69;0.36
SYNCOPE;6;15.17;31.54;39.17;IBk;No;undersampling;No;363;128;156;78;0.74;0.82;0.69;0.38
SYNCOPE;6;15.17;31.54;39.17;IBk;No;undersampling;Sensitive Threshold;362;126;158;79;0.74;0.82;0.69;0.39
SYNCOPE;6;15.17;31.54;39.17;IBk;No;undersampling;Sensitive Learning;322;149;135;119;0.68;0.73;0.59;0.21
SYNCOPE;6;15.17;31.54;39.17;IBk;No;SMOTE;No;412;166;118;29;0.71;0.93;0.67;0.38
SYNCOPE;6;15.17;31.54;39.17;IBk;No;SMOTE;Sensitive Threshold;412;164;120;29;0.72;0.93;0.68;0.39
SYNCOPE;6;15.17;31.54;39.17;IBk;No;SMOTE;Sensitive Learning;361;132;152;80;0.73;0.82;0.67;0.37
SYNCOPE;6;15.17;31.54;39.17;IBk;Best first;No;No;434;227;57;7;0.66;0.98;0.9;0.21
SYNCOPE;6;15.17;31.54;39.17;IBk;Best first;No;Sensitive Threshold;325;14;270;116;0.96;0.74;0.84;0.65
SYNCOPE;6;15.17;31.54;39.17;IBk;Best first;No;Sensitive Learning;386;28;256;55;0.93;0.88;0.9;0.76
SYNCOPE;6;15.17;31.54;39.17;IBk;Best first;oversampling;No;362;29;255;79;0.93;0.82;0.87;0.7
SYNCOPE;6;15.17;31.54;39.17;IBk;Best first;oversampling;Sensitive Threshold;326;20;264;115;0.94;0.74;0.83;0.63
SYNCOPE;6;15.17;31.54;39.17;IBk;Best first;oversampling;Sensitive Learning;325;27;257;116;0.92;0.74;0.83;0.61
SYNCOPE;6;15.17;31.54;39.17;IBk;Best first;undersampling;No;353;22;262;88;0.94;0.8;0.88;0.69
SYNCOPE;6;15.17;31.54;39.17;IBk;Best first;undersampling;Sensitive Threshold;305;12;272;136;0.96;0.69;0.82;0.6
SYNCOPE;6;15.17;31.54;39.17;IBk;Best first;undersampling;Sensitive Learning;251;12;272;190;0.95;0.57;0.78;0.47
SYNCOPE;6;15.17;31.54;39.17;IBk;Best first;SMOTE;No;391;29;255;50;0.93;0.89;0.91;0.77
SYNCOPE;6;15.17;31.54;39.17;IBk;Best first;SMOTE;Sensitive Threshold;325;14;270;116;0.96;0.74;0.84;0.65
SYNCOPE;6;15.17;31.54;39.17;IBk;Best first;SMOTE;Sensitive Learning;309;19;265;132;0.94;0.7;0.82;0.59
SYNCOPE;6;15.17;31.54;39.17;Naive Bayes;No;No;No;422;232;52;19;0.65;0.96;0.88;0.16
SYNCOPE;6;15.17;31.54;39.17;Naive Bayes;No;No;Sensitive Threshold;297;15;269;144;0.95;0.67;0.81;0.57
SYNCOPE;6;15.17;31.54;39.17;Naive Bayes;No;No;Sensitive Learning;350;128;156;91;0.73;0.79;0.82;0.35
SYNCOPE;6;15.17;31.54;39.17;Naive Bayes;No;oversampling;No;394;169;115;47;0.7;0.89;0.85;0.32
SYNCOPE;6;15.17;31.54;39.17;Naive Bayes;No;oversampling;Sensitive Threshold;184;6;278;257;0.97;0.42;0.7;0.34
SYNCOPE;6;15.17;31.54;39.17;Naive Bayes;No;oversampling;Sensitive Learning;311;23;261;130;0.93;0.71;0.85;0.58
SYNCOPE;6;15.17;31.54;39.17;Naive Bayes;No;undersampling;No;404;212;72;37;0.66;0.92;0.83;0.19
SYNCOPE;6;15.17;31.54;39.17;Naive Bayes;No;undersampling;Sensitive Threshold;92;2;282;349;0.98;0.21;0.6;0.17
SYNCOPE;6;15.17;31.54;39.17;Naive Bayes;No;undersampling;Sensitive Learning;405;232;52;36;0.64;0.92;0.77;0.12
SYNCOPE;6;15.17;31.54;39.17;Naive Bayes;No;SMOTE;No;359;21;263;82;0.94;0.81;0.86;0.71
SYNCOPE;6;15.17;31.54;39.17;Naive Bayes;No;SMOTE;Sensitive Threshold;0;0;284;441;0;0;0.5;0
SYNCOPE;6;15.17;31.54;39.17;Naive Bayes;No;SMOTE;Sensitive Learning;386;198;86;55;0.66;0.88;0.79;0.2
SYNCOPE;6;15.17;31.54;39.17;Naive Bayes;Best first;No;No;440;228;56;1;0.66;1;0.91;0.23
